filename,edge_density,hog_mean,blur_value,power_mean,wavelet_energy,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,label
input_image_degree.png,10.995873933946104,0.1034981938184646,56.85184665864706,15049547698.000015,47520223.0,0.006534472913481552,0.02761954539593656,0.013589309068135349,0.12021657241798522,0.32252274862310965,0.23479549264123487,0.06569931293632228,0.04866202177236641,0.11101005728600637,0.04935046694542172,0
input_image_candle (1).png,11.059490710947653,0.0835299915210455,343.75702850209757,27467964488.000015,57748294.0,0.006987718245177222,0.02541433695267145,0.006297488863502014,0.08791996072754277,0.16676784715633466,0.19607184308329792,0.024029322219805027,0.051745562770439506,0.39348883616619723,0.041277083815032194,0
input_image_bottle (4).png,14.281321975138232,0.08157938543004657,516.4320354569658,13716478161.999998,31025371.0,0.013580479740628686,0.038398109285846124,0.009170685905512442,0.09581169899445466,0.19756197385421598,0.21757457326517346,0.04067523212609041,0.06128971422609924,0.2621680616969882,0.06376947090499081,0
input_image_create (2).png,15.447440762792464,0.11239616603112765,408.21783081240363,9215497950.999994,25130390.5,0.015393949997115146,0.04315182332041043,0.03670836365531399,0.14350749782705396,0.3007431754605064,0.1839587261231851,0.08100854474965986,0.05024111790861157,0.08000536024374219,0.06528144071440137,1
input_image_create(1).png,13.938671739045468,0.11303326758387358,278.071644295773,9697091157.999996,27786730.5,0.015933696762822244,0.0457221346426225,0.039641608147570485,0.1405556413773593,0.3131182659611494,0.18835114807859457,0.08388781456534565,0.05166679384837583,0.054423224744969655,0.06669967187119037,1
input_image_branch(1).png,13.842280957336108,0.114847954463688,248.51304118847747,10555396081.000008,30456387.0,0.015520499479708637,0.043058480749219565,0.03815192507804371,0.14380187304890737,0.3116836628511967,0.1898089490114464,0.08341311134235171,0.05086035379812695,0.05702559833506764,0.06667554630593132,1
input_image_nuance (1).png,13.605482450313529,0.11587501383670518,243.55745983336442,10987894687.999998,31416450.0,0.015638285152513552,0.04474937559783186,0.039794013710277396,0.1422457886066532,0.3144844696567117,0.18930179880965034,0.0832879423955787,0.05064300138165586,0.05344616856201509,0.06640915612711235,1
input_image_carbon (2).png,18.08408922654515,0.11410285369398566,363.4404968529734,8913628441.0,24616164.5,0.014447023984934845,0.03984970782511195,0.0353179423412804,0.14977826333834068,0.30162834491730695,0.18048537688044908,0.08064817543430916,0.04955472978315089,0.08378375464496977,0.06450668085014627,1
input_image_candle (5).png,10.649185584085453,0.09619273970804869,170.4745585624312,17351315526.999996,39834366.0,0.009229161315465488,0.030263652364039422,0.015669582359572883,0.11851386968080059,0.28764008548425263,0.21011209369357514,0.04255612592857839,0.04589654077267338,0.1915209136540722,0.048597974746969905,1
input_image_canvas(1).png,13.608754502558535,0.11126724786424931,256.38980834340236,10539759162.0,29862880.0,0.01560371644659884,0.0439940979337615,0.037176489988302364,0.1412459268700326,0.30426903528013344,0.18921825105768256,0.08495471246321944,0.052615305864791836,0.06171919150624647,0.06920327258923097,1
input_image_bubble(1).png,14.846019356224328,0.1179173919560101,333.8710161735548,10830828370.000002,30662021.0,0.01677561813739966,0.046439166152111466,0.0424659051249698,0.1472153614862144,0.30667434025074497,0.18473818089076216,0.08438984939192999,0.051256409568042095,0.052937662756047145,0.0671075062417783,1
input_image_canvas (2).png,13.89593976029223,0.10505588485493653,264.9962337056415,8671393430.999996,24160994.0,0.013814768406413451,0.0415387248238976,0.03226199866632309,0.13417615944323907,0.3117755016533266,0.1933969223143032,0.07932820451286368,0.05088626568496506,0.0771939280325905,0.06562752646207774,1
input_image_bottle(1).png,13.87943514038649,0.11608270056582036,252.60110711700244,10301886371.999998,29919061.0,0.016380794907025435,0.04480786706586626,0.04124820719998527,0.1433202405238909,0.3104702867977956,0.18730304303222103,0.08338507419723562,0.051731380401620675,0.0552692840012786,0.06608382187308064,1
input_image_adjust (5).png,11.121178930598427,0.10416889495122657,210.7391618279966,20593081874.999992,46147611.5,0.008582372904942482,0.03022785156357782,0.01913218941683292,0.13072103209212435,0.29931055497505304,0.2156162237319286,0.052829459828760424,0.04638008371232615,0.14777660877503843,0.049423622999415766,1
input_image_active (4).png,12.323969875346261,0.07955781768326865,298.66764313309784,13046025452.999994,29513538.5,0.006710526315789474,0.02566308864265928,0.014780124653739611,0.08398718836565097,0.24722818559556786,0.14428670360110804,0.032247229916897505,0.023819252077562327,0.3852302631578947,0.03604743767313019,1
input_image_nuance (2).png,17.237728613339158,0.12287744167802594,302.9368186247024,8571648047.000002,28548395.5,0.017684373146905526,0.050971801754002684,0.0464463499890765,0.14814417465122812,0.2940997471989014,0.18488811210636372,0.08352579507506008,0.053954308542180335,0.0509679005024812,0.06931743703380044,1
input_image_agenda(1).png,15.754119148921703,0.11688550885561098,250.76988456790482,9566395771.000002,28525069.5,0.015373396408907867,0.04338853862642341,0.04065178849171071,0.14645692848242955,0.3157971677185873,0.18447395752767773,0.08210080419657685,0.04980545276216281,0.056428048119206715,0.06552391766631707,1
input_image_adjust (2).png,21.236490781945328,0.12109958730081477,282.93653958857885,8572570815.999998,26080959.5,0.01534353758129982,0.04420754071103721,0.04136534793877451,0.14759254731282703,0.320115409066458,0.1898166169494841,0.08012518949581887,0.048518753973299425,0.052307692307692305,0.06060736466330872,1
input_image_canvas (5).png,11.832470414201184,0.0973131085820502,210.2654546671274,18963801172.0,42444450.0,0.008404823816056181,0.02939896808009664,0.016881308736512356,0.12033690956368624,0.28896956450523126,0.20522076738805511,0.04419314715095923,0.04252574681108085,0.19692727421633463,0.04714148973198747,1
input_image_bubble (2).png,14.326574539254477,0.11105699038717753,374.3307559210523,10089028258.0,27676972.0,0.01455936328613078,0.04288089598084131,0.032654037380258225,0.14009136817992504,0.27671412952936275,0.18977118908788004,0.07720415972511453,0.050289918263223654,0.10830285558100791,0.06753208298625572,1
input_image_active (1).png,17.18649237472767,0.12068687964136317,262.12360080095215,9531566733.999996,28565562.5,0.01565039087530437,0.044396599598445045,0.042484514502968945,0.149520269981631,0.30495792216668804,0.19298560382758767,0.08407877312144901,0.04909393822888632,0.05235934896834551,0.06447263872869409,1
input_image_branch (3).png,14.74889857644381,0.10392048572063087,313.9090048355009,15961546379.000011,35867886.0,0.008257397476949192,0.03050962540025462,0.019658192199375025,0.13311677790208712,0.291061301647313,0.21927703406504379,0.06374136800277767,0.054692334400678985,0.1282651132286563,0.051420855676864316,1
input_image_belong (2).png,13.685472810687756,0.11242283322399658,321.17897228649525,10025754104.999996,27755566.5,0.01512799270403297,0.04402642699507801,0.036558155401313,0.14267166059829714,0.29538571856224893,0.18949151008416817,0.08429348166609812,0.05330650719502092,0.07001830953557828,0.06912023725816445,1
input_image_banana (3).png,13.804690021155293,0.0987313287745514,261.13769990540425,16609318705.000004,36857978.0,0.007912797160170676,0.02891749435261214,0.01666320054501775,0.11901609953745204,0.2695729499085661,0.18113664885797268,0.04429703467316863,0.04205672487360608,0.24653734447273118,0.043889705618702715,1
input_image_adjust(1).png,12.81357752341311,0.11385837292367669,231.09376179999808,10329779415.999998,30104325.5,0.015851821019771072,0.04426056191467222,0.037317793964620184,0.13991758584807493,0.29858563995837667,0.19147055150884496,0.08471342351716961,0.053807284079084285,0.06383683662851197,0.07023850156087409,1
input_image_assume (5).png,12.80912684072208,0.07485124311437569,252.91959968464494,11336997581.999996,26704276.0,0.006849198435658213,0.0222901676161573,0.009887820725069012,0.08256311384994958,0.24511805407082676,0.1583091940082758,0.029309649990823586,0.02660213536059516,0.3863364167339919,0.03273424920865269,1
input_image_crutch (2).png,12.407168352171327,0.11184729165671026,231.6737370712682,10557341577.0,29387878.5,0.013926234384295062,0.041284949434860205,0.03241076740035693,0.14022903033908388,0.29077781082688875,0.19071386079714456,0.07736466389054135,0.05002379535990482,0.09850684116597264,0.06476204640095182,1
input_image_avenue(1).png,15.892027354570637,0.11979016518240543,330.3610916788042,9111415341.999994,27048941.0,0.01690270083102493,0.0461547783933518,0.043964681440443215,0.14881925207756233,0.3014456371191136,0.18527008310249307,0.0827441135734072,0.051398891966759,0.05668628808864266,0.06661357340720221,1
input_image_agenda (2).png,13.807907725443153,0.11262996096359124,231.97872343969732,11390493810.000011,31182529.0,0.014067542934825605,0.0415374356805071,0.03490326445140134,0.1423755467257806,0.3107033125648846,0.19253143118238078,0.0821368198925035,0.05090503399427482,0.06591547203686332,0.06492414053657836,1
input_image_banana (4).png,11.505281828029414,0.10007289495554686,204.24614967455958,18468168700.999992,42640359.0,0.009522593114284371,0.03224403286577879,0.017955925925479656,0.11876190625372776,0.29038065068843905,0.20017085963603765,0.04628753821146832,0.04217268872579438,0.19221709054235284,0.050286714036637224,1
input_image_notion (1).png,13.417040865129131,0.11255945587425997,237.4026954432454,10717787551.000004,31044365.5,0.01525467637368477,0.045199410139228395,0.03802542778191094,0.13723396482091615,0.31132426400255075,0.19166987724519077,0.08252902805824211,0.05200306887023063,0.05893957912636837,0.06782070358167712,1
input_image_branch (2).png,14.09340904434943,0.114569173836921,404.8865393436492,10306618450.999996,28033470.5,0.015468771684035924,0.045220095029771146,0.03814407782132024,0.1444511997673819,0.29328877023017297,0.18269770884411285,0.08028462672067987,0.05002775556598225,0.08414727631987629,0.06626971801666656,1
input_image_occupy (2).png,18.41674042065806,0.1257996935691954,297.8035576924635,9741124096.000002,32398155.0,0.017543146084964597,0.048269275822573926,0.047673820803831736,0.15376080279050397,0.2991705929820908,0.18098416024573094,0.0832140254060808,0.05220481049562682,0.04997429456476468,0.06720507080383174,1
input_image_belong(1).png,13.232166882762208,0.11170839431974959,244.02832753472768,10004570518.000002,29059323.5,0.01554491849737108,0.04396831684550536,0.037298730126045065,0.1395814319543355,0.30206142930185725,0.19215110749691564,0.08386891871375746,0.05270927966020358,0.06348148238632298,0.0693343850176861,1
input_image_candle(1).png,14.232813340505649,0.11232346545989774,266.77584676026146,8673937098.000002,25148939.0,0.016110323243190377,0.04543009438114333,0.038304073548828796,0.13915008068854223,0.3115242799158883,0.18830456257029685,0.08447161230378014,0.05142549757934373,0.05763802630935498,0.06764144945963128,1
input_image_bottle (2).png,14.495988547574894,0.11127122246643832,486.2162119742656,8630671981.0,23635134.5,0.01561905944243139,0.04533445581583011,0.037424057851816794,0.14244729634313824,0.28965285806286417,0.18393712028925907,0.08027754284960545,0.05116735593299245,0.08646736136435937,0.06767289204770292,1
input_image_assume (2).png,12.851347067605614,0.10948320262383564,300.02990282396576,9783679169.000004,26597236.5,0.014465979044100102,0.042893468494570146,0.0332881129464377,0.13834881961155915,0.2913459768626141,0.18771175752783098,0.07736606016811076,0.049419179352235,0.09774420713209579,0.06741643886044625,1
input_image_notion (5).png,11.307562956852646,0.10131921241263402,223.11179647379922,18547813306.000004,43424502.0,0.011351489446076295,0.034648035192032224,0.019671593568124826,0.12666360774255214,0.3001643430282586,0.2286185652968025,0.0627185361904193,0.05361675409173468,0.1020172375881612,0.060529837855838244,1
input_image_bubble (5).png,12.101014621349485,0.08899587381207905,289.47018214497507,15324827849.999994,34648067.5,0.009925542996026387,0.03280274680760773,0.01562285405655646,0.10356236256317272,0.2559731491840593,0.18082635700783148,0.04225299949847614,0.04099687512055862,0.2679171328266656,0.05011997993904556,1
input_image_bottle (4).png,11.17153121603671,0.09608844729115433,186.73296605396683,18542158252.00001,42930405.0,0.00891075957010023,0.02946021011955078,0.015679265789155898,0.11116773336553556,0.28695930443183193,0.19350803043110734,0.04388962685665982,0.03968965100833233,0.22581330757154933,0.04492211085617679,1
input_image_carbon(1).png,16.078781007294033,0.1188965510148417,234.5659798036778,9981743840.999996,28999308.0,0.01542269190822878,0.04135212455102849,0.04143031741202028,0.14992631172773926,0.3214406524684296,0.18505020491629115,0.08258186027615678,0.0479798194424849,0.05134891184434861,0.06346710545327211,1
input_image_avenue (2).png,19.320922895785532,0.11695797106195031,323.03071663587497,9217336760.000002,26123120.0,0.01483818379422775,0.042839029102765366,0.04035027472527473,0.15008188926458157,0.31563217002777444,0.18702074024876222,0.08234022159159522,0.04821466308416858,0.056741335587489436,0.06194149257336071,1
input_image_notion (2).png,15.860514574657941,0.12489970018115369,196.1998118795234,14067353031.999996,43701205.0,0.015654372397382512,0.047324509220701964,0.04516805472932778,0.14880279595478882,0.3115437239738251,0.19208804283164782,0.08156900654372397,0.0500639500297442,0.04569898869720405,0.06208655562165378,1
input_image_occupy (1).png,15.391025072049764,0.1177612594889948,413.8982706533127,9517123274.999994,27307431.5,0.01725933748634632,0.047579109825395934,0.04320268671802684,0.14709744968290858,0.2969319752413282,0.1862207883720467,0.08499245537986665,0.052643877626804864,0.05442089379747088,0.06965142586980504,1
input_image_banana(1).png,15.819981634275376,0.11834889159888101,261.90731754575177,10467002330.999996,29504200.5,0.015939804281680875,0.04552541048765111,0.04213323373811025,0.14626620706669224,0.3174152298456731,0.18555378142046544,0.08131287519530715,0.049342465941174855,0.05245196129492064,0.06405903072832433,1
input_image_bubble (4).png,14.761764705882353,0.10706370997571417,360.4580944260245,18419064860.000004,40921230.0,0.007206920415224914,0.027634602076124566,0.020042906574394465,0.13533010380622837,0.2859128027681661,0.22124290657439447,0.06461176470588235,0.05741314878892734,0.1321923875432526,0.048412456747404846,1
input_image_avenue (4).png,12.231343458884803,0.0926363461177104,230.45656490604307,13731591456.0,31997935.0,0.010829149775832908,0.035636862734570056,0.0174283202233617,0.11658031088082901,0.2834992214556096,0.2165326585948616,0.05229167225965798,0.052498053639023864,0.15758980106848505,0.057113949367768264,1
input_image_adjust (4).png,13.525728513878132,0.10350893045026008,284.44222332294964,16073350648.000004,36043791.0,0.009914770131043358,0.03324998614209373,0.020208572725543043,0.1297339731441267,0.28248555406905584,0.20834800273862192,0.05725637426234739,0.04886822104933564,0.15653890925543343,0.053395636482398964,1
input_image_adjust(2).png,11.465024327385356,0.09420223249521549,351.8305790369752,17568490866.000008,38059281.0,0.009193555843195266,0.03394132535133136,0.01519450351331361,0.11387498844304733,0.23945283607618342,0.18754911704881658,0.04680421366494083,0.04492620885724852,0.2580826437684911,0.050980607433431954,1
input_image_notion (3).png,13.041911793908355,0.09150464714112766,300.2867324461062,13409735729.999998,30855840.0,0.01117728419449476,0.036560580604053386,0.01709141958243614,0.11115639046071546,0.267814498179137,0.19458800492470485,0.0481505592095607,0.04468841571968552,0.2113530678390181,0.05741977928619408,1
input_image_carbon (5).png,12.185439469376446,0.0815349517075518,242.37692537350085,12734292121.0,29455452.5,0.00777848982387908,0.026277900827654434,0.012713139290382787,0.09378383753563299,0.2507288084597876,0.16723073183418355,0.03292089432234837,0.03301098609696935,0.3352773891743684,0.040277822634793445,1
input_image_active(1).png,11.038312251531488,0.09383825865280308,358.77774212044125,20367095079.000008,43673179.5,0.0077691069424561466,0.030710182244268445,0.01333207951982242,0.10401867852180337,0.2292276302553449,0.17151426439709924,0.03991952496965483,0.03870571800826775,0.3184863666340428,0.046316448507240156,1
input_image_active (3).png,14.278501410520008,0.10688926313721168,315.5392305741305,17696208903.0,39804120.5,0.009061020352084573,0.03073594209342434,0.021564455171975735,0.13497081611320613,0.2848808549007803,0.20852360049212856,0.06161825239125602,0.05449039700304197,0.1426579085088256,0.05149675297327676,1
input_image_banana (2).png,13.823795784634946,0.10480548834763655,319.005712708279,8280353010.000002,22851584.5,0.013874517091300309,0.04204997799403394,0.02957993055895154,0.13217663455425693,0.29137268326079513,0.19055406132329208,0.07598806787617976,0.0510910068952027,0.1062995745513228,0.06701354589466478,1
input_image_notion.png,13.259979397084171,0.11892468352797014,57.64256754169228,15582836821.000004,48439706.5,0.008560982835392129,0.028150585320310256,0.024647191898879633,0.14505642236426314,0.3634237647227808,0.2099320417983338,0.07050438990232692,0.04117216676242459,0.061587681341568515,0.046964773053720196,1
input_image_branch (4).png,11.638775126594176,0.09301973019187781,229.45884239904638,16200031808.000011,36884120.0,0.009661883903600458,0.03176531234157928,0.015169940932211596,0.11262894378592056,0.26848360398949656,0.19154026235895216,0.04419973684360422,0.04379389499945888,0.2326171530123433,0.05013926783283303,1
input_image_bubble(2).png,12.381191934764088,0.08712629623022954,363.3167120177837,14504898892.000006,32648311.0,0.009509513570530245,0.033938902186701286,0.013694673211895006,0.09877074120653982,0.2285041989533044,0.15785954805468783,0.03986368615359649,0.03595115420503874,0.3319907501318512,0.049916832325855004,1
input_image_nuance(2).png,12.810298929208804,0.09836667658769,368.72334304157135,18053009393.999992,39487201.0,0.007818262938726948,0.03022903033908388,0.0176279000594884,0.12447055324211778,0.2731513979773944,0.22618679357525281,0.06497174301011303,0.060675193337299226,0.13962671029149315,0.05524241522903034,1
input_image_avenue (3).png,14.348529681097045,0.10493793492971941,290.9888922408609,17473056909.000004,39029217.5,0.007647775920880932,0.029473626977404365,0.019263238021107576,0.1314315720793938,0.2901046793800508,0.22425368008974153,0.06574511801469747,0.05669083812183787,0.12522750165976054,0.050161969735125114,1
input_image_nuance (4).png,10.57494083446289,0.1041146454419886,168.73995442009718,22329301056.999996,52356881.5,0.009519876569575621,0.03088048779424776,0.01802315192140899,0.12809611185446368,0.31339429308624006,0.23847307150857955,0.060432747416547174,0.05167777337093196,0.0951671671584416,0.05433531931956363,1
input_image_carbon (3).png,11.375114030793878,0.09225580138785754,326.5749819857109,17668234349.00001,38372405.5,0.009571633588465646,0.03425234736561054,0.014328942684229263,0.11336607778568886,0.23884166963332146,0.19522906283374866,0.04598778479886081,0.04736449804200783,0.2478250711997152,0.05323291206835173,1
input_image_bottle (3).png,15.99403968160432,0.10375569103736433,351.9485422064821,18373541924.99999,40268431.5,0.006525760731817453,0.02517343983600848,0.017016238921236663,0.11956125912222691,0.2454734818138119,0.17851689904536913,0.03925652940233937,0.04258032393092334,0.28923236237040845,0.036663704825858325,1
input_image_assume(2).png,11.592838282338736,0.08863845015524276,458.3620426173862,17688616358.999996,37975125.5,0.006829683876755378,0.028787075225258266,0.012873714321178509,0.08970977369795928,0.21621690240971334,0.15268758357264967,0.03413290378636997,0.02590117410757105,0.3935898014567735,0.03927138754577101,1
input_image_bottle(2).png,10.843015924691295,0.08850680951397388,253.58564818621227,22524721238.000023,48070332.0,0.006247449435780805,0.02481211798852762,0.010295108877568333,0.09497498727583693,0.2239017098523997,0.15769823329007882,0.03371788581725809,0.0385427508952767,0.37331892025732616,0.03649083630994686,1
input_image_candle (3).png,12.24411054806076,0.09922889636034582,355.8463316647293,15281649364.999994,34311486.5,0.009582289158852035,0.03599554211897124,0.019295420820274738,0.13084865986490896,0.2830015577954424,0.22543239598790707,0.0683413480780006,0.05577738918409694,0.1120258113774483,0.059699585614097744,1
input_image_agenda (1).png,14.70631772118514,0.10981843384923572,344.29727944146,18250524991.0,40837738.5,0.006931777227592892,0.02649126416561148,0.02155064685080523,0.13849884217226985,0.29969166018826265,0.2262203449042462,0.06340366831860215,0.05177706189303798,0.11990869938042063,0.04552603489915093,1
input_image_candle (4).png,10.537110139791682,0.09956723699845933,294.21820791687696,19942477715.999992,43271041.0,0.00756470749471376,0.029943123972119977,0.015377819328060146,0.12295158195630042,0.2647696569817527,0.21892131333698803,0.053775256480538804,0.05041873874226643,0.18655410564648758,0.049723696060772184,1
input_image_assume(1).png,13.351638965535194,0.11678316736094185,234.89683364370842,10939249725.999996,31322627.0,0.01634247448979592,0.04501705018742191,0.04053812213660975,0.14359739431486881,0.30841153425655976,0.18847940962099125,0.08444398167430238,0.05076335381091212,0.05469238077884215,0.06771429872969596,1
input_image_occupy (3).png,12.12845683343429,0.092965084108532,269.7842519158431,14203520002.0,32622963.5,0.012100415387393896,0.038030561899754026,0.01798360506392235,0.11276033633752663,0.2703518246518593,0.19732259729798413,0.04833133817392569,0.04881880702786244,0.19448409013538848,0.05981642402438303,1
input_image_assume (4).png,13.69533320411775,0.09225979473269653,350.36796754091966,12341072875.999992,28030410.0,0.007845318078648815,0.029673090613333238,0.015933368233616945,0.10436392421687206,0.25843358107704206,0.15851310300353774,0.037971267043324056,0.03004262302802831,0.3170914176096687,0.04013230709592808,1
input_image_bubble (3).png,14.330408220667035,0.10660314780008003,264.3856642040296,20651964724.000004,46092374.0,0.009049455578650292,0.030586754638546175,0.017935632425010964,0.13103654583245933,0.27617226978890563,0.210435298716653,0.05585324459869186,0.05687701416830342,0.1617698937853969,0.050283890467382394,1
input_image_occupy (5).png,11.5686328125,0.09789862116114069,185.51742713936525,14406764701.999994,35316903.0,0.0100421875,0.03474375,0.01925,0.1246015625,0.2997796875,0.2331265625,0.0645546875,0.0548234375,0.098409375,0.06066875,1
input_image_notion(1).png,12.42521090583467,0.09816131607340002,356.86676421900046,16364544122.999996,36987162.5,0.010648388160995382,0.03759043029503252,0.019511735319068715,0.12550222688283533,0.27633966443585634,0.21578376849844472,0.06323493024790272,0.0530151286643416,0.13764698604958053,0.060726741445942124,1
input_image_occupy (4).png,11.098304024989492,0.1036731906744891,308.9287271136519,19038204785.99999,44221117.0,0.009206313790401668,0.03483533190467048,0.021522044821270125,0.13182787552991113,0.31035019536013203,0.23947961042128257,0.07366088801946856,0.05066391311792695,0.06910897099952781,0.0593448560354087,1
input_image_canvas (4).png,11.668712362394999,0.09881071371048628,352.71736826053314,21223361197.0,45575379.0,0.008262796012378108,0.03131399243505019,0.015742371019090547,0.11962494478477508,0.24035976198990103,0.21049095460163994,0.05173094316884042,0.05544289106299052,0.21494529207462004,0.05208605285071412,1
input_image_create (4).png,11.187588901437685,0.09831606671665946,357.0009287689913,21392737317.0,46172977.0,0.009157229632795092,0.033925704343579256,0.014527029089466133,0.11792191935533103,0.24394981838161228,0.2242849729861726,0.05690790879399286,0.0627868502182473,0.17957327309911175,0.056965294099691706,1
input_image_banana(2).png,10.885713442903427,0.08615596718160846,301.1757638500888,20325920595.0,43513115.5,0.006264718462544432,0.02509451772606821,0.010637853304556025,0.09065220918284571,0.21709701525557887,0.1629871534554894,0.03370189920403538,0.036784479918977785,0.38006327402520146,0.03671687946470273,1
input_image_avenue(2).png,11.965201765854287,0.09396154864208262,362.19044104169126,16643143894.0,36586690.0,0.009412613077405626,0.03466339135481829,0.0164053843312677,0.1110987342365846,0.2496042657223763,0.17700754533356003,0.04416834243033611,0.039481089764259625,0.2681744631204967,0.04998417062889505,1
input_image_agenda(2).png,12.278406795282947,0.09600380907393817,434.862125336159,15877731431.999994,34751963.0,0.010664187773036035,0.03959653796621297,0.018067725562485797,0.12177091487588697,0.25743352440594935,0.2106812327971516,0.05876903361026237,0.051101929244211,0.17059070478018232,0.0613242089846216,1
input_image_belong (1).png,14.077590219761374,0.10775743725577619,326.1343281590864,17378520055.999992,39040212.5,0.006737388833084254,0.026045952594723365,0.020445633235286913,0.1361111071079092,0.3077235696199248,0.22951797765925097,0.06494986950362377,0.051346829247905644,0.11148901337245583,0.045632658825835254,1
input_image_notion (4).png,11.131025467669001,0.09806383768774811,298.0468938050705,22246120742.999996,48308745.5,0.00941199037132901,0.03468310755528612,0.01583662991779161,0.12238902814598353,0.2586633765944674,0.2135275012698905,0.05890752710579816,0.05942613973413406,0.17009902185869344,0.05705567744662612,1
input_image_nuance.png,14.813780153973836,0.11904541531139809,54.695223741931436,16044166460.00002,48860745.0,0.00883125696390006,0.027616019148145942,0.024088789439173915,0.1452434556534259,0.3633883414569281,0.20767553613433049,0.0698590942230007,0.041787985638890544,0.06371022839299552,0.04779929294920881,1
input_image_canvas (3).png,13.279921875,0.10093988659978101,385.9350790253296,15833247990.00001,35379694.0,0.0112125,0.0378296875,0.02105,0.1301109375,0.278975,0.2187953125,0.0674609375,0.0544734375,0.1179109375,0.06218125,1
input_image_create (5).png,12.530579339486268,0.08912378041641246,280.7467154595565,13760674676.0,31716538.0,0.009826270105506898,0.03416382676722418,0.015801505746299408,0.10581269091646443,0.2682887343751022,0.19127785663359084,0.042022880541074434,0.041775956462869815,0.23958503672791256,0.05144524172395523,1
input_image_carbon (4).png,11.136897512853569,0.09069453547006541,325.37257284428654,19721370011.999996,42305960.0,0.007217871173865854,0.02901416058170997,0.01118222258457368,0.10494703157723097,0.22823810567187602,0.18328501036947958,0.03975306880544614,0.044056275445989536,0.3085060306039776,0.043800223185850626,1
input_image_banana.png,17.02756405737416,0.12097791158190609,138.404230381179,9188904908.000002,29697887.5,0.011222028949391847,0.03234633033915283,0.03296932098937473,0.15440659320841824,0.33393610411157437,0.20272115758220607,0.07519005313454467,0.04454383149086581,0.06023171973290096,0.052432860461570495,1
input_image_create (3).png,13.193513841287515,0.09539890894398975,489.7824568259548,13166183027.99999,29612217.5,0.011212746076691354,0.039223334710399446,0.01815067703780667,0.1193579444008078,0.26037187877326456,0.20399963829851364,0.05531018562023826,0.047663036058446705,0.18482236733622812,0.05988819168760339,1
input_image_nuance (3).png,11.772663057119294,0.09877463517947756,333.3559178371974,17958563826.000008,40707835.0,0.010368245544838468,0.036435870773423217,0.019936175553085446,0.12832586324357273,0.29675642726523,0.22933486320771632,0.07376528380365019,0.05612965685395676,0.08617160887805228,0.0627760048764746,1
input_image_active (5).png,13.25156045870228,0.11052309412750667,31.91523251832698,10963693570.000004,35938688.0,0.006031354332994629,0.024553636231673684,0.014588474379445493,0.12895921033531718,0.37982580926114096,0.2123457686166352,0.05970823051241109,0.04526926985048628,0.08598635505878938,0.04273189142110611,1
input_image_avenue.png,15.585146721410458,0.11667379758146938,51.28512515419584,12717889894.999998,41977071.5,0.006442458640260838,0.026046371211206377,0.01796159884071972,0.14043231493780944,0.3627375920782514,0.21366018596787828,0.06489433643279797,0.04340780099021857,0.07975365294046613,0.04466368796039126,1
input_image_branch(2).png,12.001767235715583,0.09287913177335008,337.6517916470322,17095026699.99999,37351123.0,0.009884413630599014,0.035483494727082406,0.014725487909125402,0.11654306843498506,0.24675157862722547,0.19871436185369296,0.05108300397591126,0.051881729558309185,0.21860277649414095,0.05633008478892827,1
input_image_notice.png,13.373346541576831,0.12052427100132283,73.72959263782055,15299527967.999992,47137304.5,0.00961125665813205,0.029924282515290366,0.02761838958530793,0.1492527551198791,0.3469090450701579,0.20799891543354712,0.07402998493261298,0.04305681249249307,0.06118762405026109,0.050410934142318425,1
input_image_candle.png,16.37569777759405,0.11866574010687002,68.03213220550063,11218341395.0,36348778.5,0.009047301975849254,0.028888472219556524,0.024336769871067088,0.14784543405051312,0.35642649288602735,0.2056917686973391,0.07033066648556315,0.04345893945187641,0.06572876696553669,0.048245387396671335,1
input_image_create.png,17.445802467455497,0.12490499265620134,112.69566328696676,14015316755.000002,44124399.0,0.010622357557092852,0.030240002177676098,0.033348139881044445,0.1575424925235183,0.3518988469452525,0.20377232891322827,0.07319218857685154,0.04030433023468172,0.051780435807429095,0.04729887738322521,1
input_image_canvas.png,13.63891549701641,0.11805304779364664,44.304803474007755,15494983760.000008,48949368.5,0.008526496949208913,0.028053382294819067,0.023012202025356247,0.14339002857731878,0.36218363062932746,0.20590476429122212,0.06980086996237908,0.0436268250929133,0.06652854485750635,0.04897325531994865,1
input_image_assume (3).png,14.748560386953532,0.1079612907023819,280.25338030527,22094512879.0,49171905.0,0.006036267294272831,0.022894901189297115,0.017937143767059936,0.12732514870448944,0.268367136053738,0.1987225022332495,0.04792762351761359,0.047846311778570065,0.22735213968453305,0.035590825777176475,1
input_image_nuance(1).png,12.527342504516952,0.09787061047508022,372.7253492422539,14960272433.999996,34110658.0,0.010584945265171643,0.03774145764693378,0.02033458656605378,0.12622057338718248,0.29811051918376025,0.2307265649909661,0.07014726591561271,0.05414031778084812,0.08824164363906897,0.06375212562440216,1
input_image_adjust (1).png,13.76026749108522,0.1229287305203657,101.51074636286604,14911176446.999998,46038082.5,0.00961795160275357,0.03001110772105795,0.029464064377109512,0.1556820998836788,0.33990341526668066,0.20967372857115615,0.0746457924143323,0.0433534829618047,0.058966266852272076,0.048682090349154286,1
